id,duration,text_raw,cleaned_text
2168,4.096,بیدار شدم مامانم این رو دایرکت فرستاده,بیدار شدم مامانم این رو دایرکت فرستاده
31702,5.4,هر بار که به گذشته نگاه می‌کرد، می‌دید که چقدر تغییر کرده است.,هر بار که به گذشته نگاه می‌کرد، می‌دید که چقدر تغییر کرده است.
5132,5.46,آنتی‌بیوتیک چطور کار می‌کنه؟,آنتی‌بیوتیک چطور کار می‌کنه؟
23108,3.9,اکنون پیش‌تر برویم و روی روابط تمرکز کنیم.,اکنون پیش‌تر برویم و روی روابط تمرکز کنیم.
3555,6.54,جا داره صنف هکرها فردا در اعتراض به این برنامه سایت علیخانی رو هک کنن.,جا داره صنف هکرها فردا در اعتراض به این برنامه سایت علیخانی رو هک کنن.
36266,2.82,یه نفر سکته قلبی کرد,یه نفر سکته قلبی کرد
3697,11.16,او با زبان تند و بی‌پرده، سبک تازه‌ای به وجود آورد که مسیر رپ فارسی را روشن‌تر کرد.,او با زبان تند و بی‌پرده، سبک تازه‌ای به وجود آورد که مسیر رپ فارسی را روشن‌تر کرد.
36254,10.38,پیدا کردن کار یه فرآینده که هم‌زمان می‌بره، هم نیاز به برنامه‌ریزی و شناخت درست از خودت و بازار کار داره.,پیدا کردن کار یه فرآینده که هم‌زمان می‌بره، هم نیاز به برنامه‌ریزی و شناخت درست از خودت و بازار کار داره.
27402,2.22,رفتم کنارش نشستم.,رفتم کنارش نشستم.
35656,3.96,شاید با بی‌اعتنایی بگویند: باور نمی‌کنم افسرده باشی.,شاید با بی‌اعتنایی بگویند: باور نمی‌کنم افسرده باشی.
18117,3.78,کینه نگه ندار چون فقط قلب تو را سنگین‌تر می‌کند.,کینه نگه ندار چون فقط قلب تو را سنگین‌تر می‌کند.
21919,5.88,یادگیری مهارت‌های جدید می‌تواند به افزایش فرصت‌های شغلی کمک کند.,یادگیری مهارت‌های جدید می‌تواند به افزایش فرصت‌های شغلی کمک کند.
4727,4.38,انگار با چیزی که بهت گفتم راحت نیستی.,انگار با چیزی که بهت گفتم راحت نیستی.
23015,1.856,نماینده رهبری رفتن,نماینده رهبری رفتن
20769,3.4346875,شهریه دانشگاهتون چقدره؟,شهریه دانشگاهتون چقدره؟
30336,3.3,فقط کار می‌کرد.,فقط کار می‌کرد.
5177,7.14,پدرش یک تاجر موفق بود که همیشه از تجارت در سرزمین‌های دور صحبت می‌کرد.,پدرش یک تاجر موفق بود که همیشه از تجارت در سرزمین‌های دور صحبت می‌کرد.
10083,2.82,چرا بعضی رویاها تکراری‌ان؟,چرا بعضی رویاها تکراری‌ان؟
4916,8.58,با توجه به چالش‌های موجود در این قسمت از کشور ما، در جبهه دیگری مشغول خدمت گردید.,با توجه به چالش‌های موجود در این قسمت از کشور ما، در جبهه دیگری مشغول خدمت گردید.
1183,11.94,آثارشان خوانده می‌شود، تحلیل می‌شود و الهام‌بخش نسل‌های جدید هنرمندان و خوانندگان است.,آثارشان خوانده می‌شود، تحلیل می‌شود و الهام‌بخش نسل‌های جدید هنرمندان و خوانندگان است.
36130,6.9,در کنار این جریان شهری، موسیقی فولکلور و نواحی همچنان زنده است.,در کنار این جریان شهری، موسیقی فولکلور و نواحی همچنان زنده است.
313,1.44,دهم چرا؟,دهم چرا؟
10889,2.645375,من را می‌پذیرند؟,من را می‌پذیرند؟
17573,10.26,من با همتای ایرانی خود در مورد نتایج سفرم به واشنگتن و آنچه که به موضوع ایران مربوط می‌شود، گفت‌وگو کردم.,من با همتای ایرانی خود در مورد نتایج سفرم به واشنگتن و آنچه که به موضوع ایران مربوط می‌شود، گفت‌وگو کردم.
32776,11.1,اگر جامعه به‌جای برچسب زدن، این تفاوت‌ها را به‌رسمیت بشناسد و از ظرفیت آن‌ها استفاده کند، افراد بیش‌فعال می‌توانند به بهترین نسخه خود تبدیل شوند.,اگر جامعه به‌جای برچسب زدن، این تفاوت‌ها را به‌رسمیت بشناسد و از ظرفیت آن‌ها استفاده کند، افراد بیش‌فعال می‌توانند به بهترین نسخه خود تبدیل شوند.
7577,3.8875,بالاخره انتقادات وزیر ارشاد کار خودش را کرد.,بالاخره انتقادات وزیر ارشاد کار خودش را کرد.
24722,4.2,معاون سازمان وظیفه عمومی ناجا,معاون سازمان وظیفه عمومی ناجا
11592,2.94,آتش روشن و شعله‌ور,آتش روشن و شعله‌ور
13507,4.62,احمد حالا می‌توانست به راحتی فرانسوی صحبت کند.,احمد حالا می‌توانست به راحتی فرانسوی صحبت کند.
37308,6.06,لوزی یکی‌از اشکال هندسی است که چهار ضلع برابر دارد.,لوزی یکی‌از اشکال هندسی است که چهار ضلع برابر دارد.
23595,5.82,از وقتی مدیر شده، طوری رفتار می‌کند که انگار با دمش گردو می‌شکند.,از وقتی مدیر شده، طوری رفتار می‌کند که انگار با دمش گردو می‌شکند.
25484,3.3,صف عظیمی تشکیل دادند.,صف عظیمی تشکیل دادند.
2680,4.08,چرا لاک‌پشت عمرش زیاده؟,چرا لاک‌پشت عمرش زیاده؟
34230,3.2,فقط باید بار تحویل بگیرید.,فقط باید بار تحویل بگیرید.
22206,5.973375,این نسل، دولت را ناکارآمد و ناتوان در اداره کشور شناخته,این نسل، دولت را ناکارآمد و ناتوان در اداره کشور شناخته
37290,6.42,راحیل ستوده، کلکسیون عجیبی از برگ‌های پاییزی از سراسر دنیا جمع‌آوری می‌کند.,راحیل ستوده، کلکسیون عجیبی از برگ‌های پاییزی از سراسر دنیا جمع‌آوری می‌کند.
6559,4.98,کاش بعد از بیست سال قلبم آتش نمی‌گرفت.,کاش بعد از بیست سال قلبم آتش نمی‌گرفت.
2286,1.92,درباره چیه؟,درباره چیه؟
4918,5.9306875,هر بی‌نظمی در ایران مساوی هست با یک عمر پشیمانی و لعن و نفرین آیندگان ما,هر بی‌نظمی در ایران مساوی هست با یک عمر پشیمانی و لعن و نفرین آیندگان ما
15962,3.72,کدوم شهره دانشگاه شما نشنیده بودم اسمشو,کدوم شهره دانشگاه شما نشنیده بودم اسمشو
7387,7.02,انتشار به مناسبت فرارسیدن سالروز پیروزی انقلاب اسلامی,انتشار به مناسبت فرارسیدن سالروز پیروزی انقلاب اسلامی
4528,4.5,چقدر از ددلاین باید صبر کنیم تا جواب بیاد؟,چقدر از ددلاین باید صبر کنیم تا جواب بیاد؟
37450,6.1275,کم‌کم یه حلقه آدم دورش شکل گرفت.,کم‌کم یه حلقه آدم دورش شکل گرفت.
15225,5.94,حمایت خانواده و درک جامعه نیز نقش بزرگی در بهبود دارد.,حمایت خانواده و درک جامعه نیز نقش بزرگی در بهبود دارد.
26395,5.88,تمام عمر خود را به خواندن و تحشیه بر آثاری که می‌خواند، گذراند.,تمام عمر خود را به خواندن و تحشیه بر آثاری که می‌خواند، گذراند.
8769,3.96,بادمجان را اضافه کرده و کمی تفت بده.,بادمجان را اضافه کرده و کمی تفت بده.
21685,11.16,و هم این نیرو را که پشتوانۀ دفاع از ایران اسلامی است، با هشت سال سابقۀ درخشان فداکاری و جان‌فشانی در دورۀ جنگ تحمیلی، درگیر چنین مفسده‌ای نموده است.,و هم این نیرو را که پشتوانۀ دفاع از ایران اسلامی است، با هشت سال سابقۀ درخشان فداکاری و جان‌فشانی در دورۀ جنگ تحمیلی، درگیر چنین مفسده‌ای نموده است.
