id,duration,text_raw,cleaned_text
165,7.56,کنترل استرس، ارتباط چشمی، زبان بدن و حضور روی صحنه، همگی مهارت‌هایی هستند که خواننده باید یاد بگیرد.,کنترل استرس، ارتباط چشمی، زبان بدن و حضور روی صحنه، همگی مهارت‌هایی هستند که خواننده باید یاد بگیرد.
166,8.28,کفشاش ساده بود، صدا نمی‌داد، ولی وقتی تو راهرو راه می‌رفت، بچه‌ها خودبه‌خود ساکت می‌شدن.,کفشاش ساده بود، صدا نمی‌داد، ولی وقتی تو راهرو راه می‌رفت، بچه‌ها خودبه‌خود ساکت می‌شدن.
167,6.18,این راهرو که متضمن منافعی در قفقاز و آسیای مرکزی برای آنهاست.,این راهرو که متضمن منافعی در قفقاز و آسیای مرکزی برای آنهاست.
168,5.4,ردیاب رو روشن کردم تا بفهمم بسته‌ای که سفارش دادم کجاست.,ردیاب رو روشن کردم تا بفهمم بسته‌ای که سفارش دادم کجاست.
169,8.7,او امیدوار است نسل‌های آینده طبیعتی بهتر از امروز ببینند و برای آن شبانه‌روز تلاش می‌کند.,او امیدوار است نسل‌های آینده طبیعتی بهتر از امروز ببینند و برای آن شبانه‌روز تلاش می‌کند.
170,5.88,در متون عرفانی، جنت نمادی از وصال به حقیقت و زیبایی است.,در متون عرفانی، جنت نمادی از وصال به حقیقت و زیبایی است.
171,7.44,یکی‌از دلایل اصلی که احساس گناه غیرمنطقی به‌راحتی از بین نمی‌رود، این است که ذهن به آن عادت می‌کند.,یکی‌از دلایل اصلی که احساس گناه غیرمنطقی به‌راحتی از بین نمی‌رود، این است که ذهن به آن عادت می‌کند.
172,13.4826875,آخرین آمار اعلامی از آمریکا حاکی‌از آن است که شمار مبتلایان ویروس کرونا در این کشور بیش از چهل‌وپنج هزار نفر در یک روز افزایش داشته است.,آخرین آمار اعلامی از آمریکا حاکی‌از آن است که شمار مبتلایان ویروس کرونا در این کشور بیش از چهل‌وپنج هزار نفر در یک روز افزایش داشته است.
173,3.157375,استفاده از تکنیک توقف افکار,استفاده از تکنیک توقف افکار
174,4.02,این ساعت رو هم گذاشتم واسه تشخیص مقیاس,این ساعت رو هم گذاشتم واسه تشخیص مقیاس
175,13.952,سه سال و نیم بعد، او و تیمش در ملبورن برای تیم منتخب زنان افغانستان به میدان رفتند و فصل جدیدی از داستان خارق‌العاده‌شان آغاز شد.,سه سال و نیم بعد، او و تیمش در ملبورن برای تیم منتخب زنان افغانستان به میدان رفتند و فصل جدیدی از داستان خارق‌العاده‌شان آغاز شد.
176,1.98,درباره چیه؟,درباره چیه؟
177,4.08,تیمچه ملک از بازارهای قدیمی شیراز است.,تیمچه ملک از بازارهای قدیمی شیراز است.
178,5.04,به خانواده و فرهنگی که در آن بزرگ شده‌اید فکر کنید.,به خانواده و فرهنگی که در آن بزرگ شده‌اید فکر کنید.
179,4.56,نخواسته‌های او همیشه در سرنوشتش تاثیرگذار بودند.,نخواسته‌های او همیشه در سرنوشتش تاثیرگذار بودند.
180,4.02,در تعامل با روسیه فعال‌تر خواهیم بود.,در تعامل با روسیه فعال‌تر خواهیم بود.
181,5.504,این شنبه یکی‌از لعین‌ترین شنبه‌هایی که تا الان وجود داشته,این شنبه یکی‌از لعین‌ترین شنبه‌هایی که تا الان وجود داشته
182,6.18,وقتی برگشتند، شب کنار هم نشستند و به آسمان پرستاره نگاه کردند.,وقتی برگشتند، شب کنار هم نشستند و به آسمان پرستاره نگاه کردند.
183,5.82,من قصد داشتم تماس بگیرم، اما انسانم و فراموش‌کار.,من قصد داشتم تماس بگیرم، اما انسانم و فراموش‌کار.
184,5.205375,از طرف دیگه، جامعه برنامه‌نویس‌ها هم خیلی جذابه.,از طرف دیگه، جامعه برنامه‌نویس‌ها هم خیلی جذابه.
185,3.7575,هما خانم استکانی چای مقابلش گذاشت.,هما خانم استکانی چای مقابلش گذاشت.
186,2.46,نفس‌نفس زدن,نفس‌نفس زدن
187,8.34,رطوبت بالا و بارش‌های فراوان باعث شده پوشش گیاهی این مناطق متراکم و سرسبز باشد.,رطوبت بالا و بارش‌های فراوان باعث شده پوشش گیاهی این مناطق متراکم و سرسبز باشد.
188,4.2,پیمان معادی تو فیلمای خارجیشم قابل قبوله.,پیمان معادی تو فیلمای خارجیشم قابل قبوله.
189,2.04,بهم ریخته بود.,بهم ریخته بود.
190,6.54,و این را صبح تا شب در ارتباطاتم، در گفتگوهایم، در رفتارم تمرین می‌کنم.,و این را صبح تا شب در ارتباطاتم، در گفتگوهایم، در رفتارم تمرین می‌کنم.
191,3.72,نظرت درباره اتفاقات اخیر چیه؟,نظرت درباره اتفاقات اخیر چیه؟
192,4.26,کل جلسات فراهانی چقدره سالیانش؟,کل جلسات فراهانی چقدره سالیانش؟
193,5.82,دوست‌داری بیشتر فیلمای جدی ببینی یا کمدی بیشتر بهت حال می‌ده؟,دوست‌داری بیشتر فیلمای جدی ببینی یا کمدی بیشتر بهت حال می‌ده؟
194,5.269375,همه ما با لالایی یک مادر قبول این قصه شدیم.,همه ما با لالایی یک مادر قبول این قصه شدیم.
195,4.38,وقتی می‌بینم چی شد، با خودم می‌گم که تلاش‌هام همه‌ش بیهوده بود.,وقتی می‌بینم چی شد، با خودم می‌گم که تلاش‌هام همه‌ش بیهوده بود.
196,13.32,سرانجام در سال ۱۲۸۸ هجری شمسی با ورود نیروهای مشروطه‌خواه به تهران، محمدعلی‌شاه از سلطنت برکنار شد و مجلس دوباره جان گرفت.,سرانجام در سال یک هزار و دویست و هشتاد و هشت هجری شمسی با ورود نیروهای مشروطه‌خواه به تهران، محمدعلی‌شاه از سلطنت برکنار شد و مجلس دوباره جان گرفت.
197,6.1025,تقویت همکاری و کاهش رقابت ناسالم,تقویت همکاری و کاهش رقابت ناسالم
198,9.12,در نهایت باید گفت موسیقی جنوب ایران تصویری زنده از مردم ساحل‌نشین، دریا، تلاش و شادی است.,در نهایت باید گفت موسیقی جنوب ایران تصویری زنده از مردم ساحل‌نشین، دریا، تلاش و شادی است.
199,3.54,موضوع پایان‌نامه من خدایی خوب بود.,موضوع پایان‌نامه من خدایی خوب بود.
200,3.861375,مثلا کجا ناهار بخورند و چه بکنند.,مثلا کجا ناهار بخورند و چه بکنند.
201,4.8,هر شکستی می‌تواند پلی باشد که تو را به موفقیت بزرگ‌تری برساند.,هر شکستی می‌تواند پلی باشد که تو را به موفقیت بزرگ‌تری برساند.
202,1.74,تجربی,تجربی
203,2.7946875,تعریف کرده است,تعریف کرده است
204,6.42,اما سرخپوشان اعلام کردند که در ورزشگاه خانگی خود به میدان خواهند رفت.,اما سرخپوشان اعلام کردند که در ورزشگاه خانگی خود به میدان خواهند رفت.
205,1.98,با پوستی سفید,با پوستی سفید
206,4.32,البته برنامه‌نویس بودن همیشه هم راحت نیست.,البته برنامه‌نویس بودن همیشه هم راحت نیست.
207,9.3,در کتاب برجسته خود درباره مادران مبتلا به اختلال شخصیت مرزی، این دوگانگی مرزی را توصیف می‌کند.,در کتاب برجسته خود درباره مادران مبتلا به اختلال شخصیت مرزی، این دوگانگی مرزی را توصیف می‌کند.
